,bearing,cruise,dx,latitude,longitude,month,station,year
2471,-29.48016851688682,170.0,34.14829509286939,59.75,-49.167,5.0,145.0,2007.0
2472,-33.189186871255124,170.0,28.873337714547255,59.96700000000002,-48.88300000000002,5.0,146.0,2007.0
2473,-28.22693641245939,170.0,25.262707765553873,60.166999999999994,-48.66700000000001,5.0,154.0,2007.0
2474,-30.42224602292637,170.0,34.348879254167876,60.43300000000001,-48.350000000000016,5.0,160.0,2007.0
2475,89.86953303611983,170.0,16.460426233062893,60.43300000000001,-48.649999999999984,5.0,172.0,2007.0
2476,23.710924749594966,170.0,134.04753501988176,61.533,-49.66700000000001,5.0,175.0,2007.0
2477,129.56005283960718,170.0,11.505193312214944,61.467,-49.834,5.0,179.0,2007.0
2478,141.47062978867905,170.0,14.199662624284771,61.36699999999999,-50.0,5.0,182.0,2007.0
2479,139.34228049186748,170.0,12.300263824020481,61.28300000000001,-50.149999999999984,5.0,186.0,2007.0
2480,135.8180043622595,170.0,28.29796463975881,61.09999999999999,-50.517000000000024,5.0,189.0,2007.0
2481,138.53989906933205,170.0,49.20987674386042,60.76700000000003,-51.11699999999998,5.0,192.0,2007.0
2482,135.90999470787776,170.0,56.518625870850016,60.40000000000001,-51.833,5.0,196.0,2007.0
2483,138.5321434050781,170.0,51.72379623507195,60.04999999999999,-52.45000000000001,5.0,201.0,2007.0
2484,89.99263507811715,170.0,0.943727910054116,60.049999999999976,-52.46700000000001,5.0,204.0,2007.0
2485,136.78593892256123,170.0,113.3314998874012,59.299999999999976,-53.83400000000003,5.0,207.0,2007.0
2486,136.73664912628306,170.0,108.50231099200379,58.58299999999998,-55.117,5.0,210.0,2007.0
2487,89.99317283034509,170.0,0.9273885699794059,58.583000000000006,-55.13300000000002,5.0,211.0,2007.0
2488,164.79222289846737,170.0,1887.6117709589382,42.017000000000024,-61.049999999999976,5.0,214.0,2007.0
2489,-155.88230441070164,170.0,30.445496866752222,41.767000000000024,-60.90000000000001,5.0,218.0,2007.0
2490,-154.52043223822812,170.0,45.176169990765864,41.399999999999984,-60.666999999999994,5.0,219.0,2007.0
2491,24.60940855067951,170.0,102.01921707921544,42.232999999999976,-61.183,5.0,222.0,2007.0
2492,32.81490876950108,170.0,17.7371109609804,42.36699999999998,-61.299999999999976,5.0,225.0,2007.0
2493,22.184079681353097,170.0,18.016202212763368,42.517000000000024,-61.38300000000002,5.0,228.0,2007.0
2494,38.49880415927786,170.0,193.17920053706877,43.867000000000004,-62.88300000000001,5.0,233.0,2007.0
2495,37.89569920987795,170.0,54.07423254537721,44.25,-63.29999999999999,5.0,238.0,2007.0
2496,,,,,,5.0,241.0,2007.0
2497,,,,,,5.0,245.0,2007.0
2498,,,,,,5.0,248.0,2007.0
2499,,,,,,5.0,251.0,2007.0
2500,,,,,,5.0,257.0,2007.0
2501,,,,,,5.0,261.0,2007.0
2502,0.0,171.0,0.0,60.17499999999999,-48.68399999999998,5.0,3.0,2008.0
2503,-89.99609603194082,171.0,0.4977277202514752,60.174999999999976,-48.67499999999998,5.0,17.0,2008.0
2504,-28.78366394713658,171.0,15.105891440060033,60.29400000000001,-48.543,5.0,37.0,2008.0
2505,150.09495199386419,171.0,39.83137581567285,59.98299999999997,-48.9,5.0,38.0,2008.0
2506,149.23155084369304,171.0,29.34084159068365,59.75599999999998,-49.168,5.0,45.0,2008.0
2507,-15.16855652304794,171.0,1.497735478256332,59.769,-49.16100000000003,5.0,59.0,2008.0
